Customer ID,Recency,Frequency,Monetary,r_qt,f_qt,m_quartile,m_qt,RFM Score
738,232,3,1492,3,1,1,1,311
739,623,5,5219,1,3,4,4,134
740,67,9,4870,4,5,4,4,454
741,16,3,1892,5,1,1,1,511
742,10,5,4261,5,3,4,4,534
743,388,10,8125,2,5,5,5,255
744,106,4,2882,4,2,2,2,422
745,645,3,3565,1,1,3,3,113
746,14,5,1510,5,3,1,1,531
747,69,5,3969,4,3,3,3,433
748,393,5,1621,2,3,1,1,231
749,39,7,4139,5,4,3,3,543
750,204,2,2430,3,1,2,2,312
751,427,4,3028,2,2,2,2,222
752,84,5,3894,4,3,3,3,433
753,695,4,2622,1,2,2,2,122
754,27,5,5334,5,3,4,4,534
755,137,4,690,4,2,1,1,421
756,306,4,2389,2,2,2,2,222
757,665,2,869,1,1,1,1,111
758,433,4,2898,1,2,2,2,122
759,1296,1,472,1,1,1,1,111
760,178,2,1232,3,1,1,1,311
761,64,9,4804,4,5,4,4,454
762,286,8,8129,2,5,5,5,255
763,512,4,1714,1,2,1,1,121
764,36,6,7603,5,4,5,5,545
765,41,4,1855,5,2,1,1,521
766,51,9,4690,5,5,4,4,554
767,440,6,3562,1,4,3,3,143
768,248,7,4955,2,4,4,4,244
769,868,4,2438,1,2,2,2,122
770,55,6,3881,5,4,3,3,543
771,465,4,3437,1,2,3,3,123
772,24,4,3768,5,2,3,3,523
773,157,4,1214,3,2,1,1,321
774,158,7,4614,3,4,4,4,344
775,539,3,4197,1,1,4,4,114
776,319,6,7784,2,4,5,5,245
777,331,5,4307,2,3,4,4,234
778,448,3,3326,1,1,3,3,113
779,152,3,1628,3,1,1,1,311
780,237,1,66,3,1,1,1,311
781,55,7,5459,5,4,4,4,544
782,153,3,425,3,1,1,1,311
783,250,4,3498,2,2,3,3,223
784,390,4,2258,2,2,2,2,222
785,208,5,4957,3,3,4,4,334
786,200,4,3324,3,2,3,3,323
787,479,1,724,1,1,1,1,111
788,204,5,3897,3,3,3,3,333
789,373,2,886,2,1,1,1,211
790,23,5,4886,5,3,4,4,534
791,103,7,5801,4,4,5,5,445
792,243,3,1908,3,1,1,1,311
793,484,3,3570,1,1,3,3,113
794,313,7,7093,2,4,5,5,245
795,772,4,2765,1,2,2,2,122
797,514,1,902,1,1,1,1,111
798,5,5,5760,5,3,5,5,535
799,122,6,5412,4,4,4,4,444
800,150,10,8277,3,5,5,5,355
801,582,3,1844,1,1,1,1,111
802,992,4,4482,1,2,4,4,124
803,101,7,2430,4,4,2,2,442
804,856,3,1388,1,1,1,1,111
805,171,7,7244,3,4,5,5,345
806,270,4,2232,2,2,2,2,222
807,25,7,3867,5,4,3,3,543
808,464,3,1158,1,1,1,1,111
809,28,5,6883,5,3,5,5,535
810,98,8,3740,4,5,3,3,453
811,89,4,2842,4,2,2,2,422
812,422,6,3771,2,4,3,3,243
813,115,2,912,4,1,1,1,411
814,292,5,5750,2,3,5,5,235
815,282,2,691,2,1,1,1,211
816,188,4,2139,3,2,2,2,322
817,856,5,3774,1,3,3,3,133
818,3,7,4689,5,4,4,4,544
819,37,5,3678,5,3,3,3,533
820,46,8,5116,5,5,4,4,554
821,490,6,4768,1,4,4,4,144
822,34,5,3234,5,3,3,3,533
823,44,4,4564,5,2,4,4,524
824,583,3,2950,1,1,2,2,112
825,206,6,3606,3,4,3,3,343
826,131,3,798,4,1,1,1,411
827,38,9,5415,5,5,4,4,554
828,53,3,1525,5,1,1,1,511
829,139,4,1060,3,2,1,1,321
830,57,3,2328,5,1,2,2,512
831,107,4,1968,4,2,1,1,421
833,78,5,4061,4,3,3,3,433
834,293,3,2116,2,1,2,2,212
835,228,5,2817,3,3,2,2,332
836,254,8,5427,2,5,4,4,254
837,159,2,1136,3,1,1,1,311
838,62,5,6136,4,3,5,5,435
839,367,8,4565,2,5,4,4,254
840,598,7,3892,1,4,3,3,143
841,89,4,4196,4,2,4,4,424
842,10,13,12506,5,5,5,5,555
843,125,4,1074,4,2,1,1,421
844,321,3,4731,2,1,4,4,214
845,77,5,1021,4,3,1,1,431
846,823,3,2142,1,1,2,2,112
847,362,8,4332,2,5,4,4,254
848,284,8,7045,2,5,5,5,255
849,13,2,990,5,1,1,1,511
850,98,7,5913,4,4,5,5,445
851,283,5,1960,2,3,1,1,231
852,50,8,6157,5,5,5,5,555
853,528,6,5370,1,4,4,4,144
854,405,4,2078,2,2,2,2,222
855,219,4,1329,3,2,1,1,321
856,511,7,6068,1,4,5,5,145
857,58,8,3705,5,5,3,3,553
858,280,5,4263,2,3,4,4,234
859,154,3,4411,3,1,4,4,314
860,275,4,2315,2,2,2,2,222
861,154,5,4201,3,3,4,4,334
862,227,4,1671,3,2,1,1,321
863,31,5,4225,5,3,4,4,534
864,107,6,6054,4,4,5,5,445
865,148,7,4495,3,4,4,4,344
866,267,3,1545,2,1,1,1,211
867,871,2,3276,1,1,3,3,113
868,261,4,1513,2,2,1,1,221
869,241,3,1370,3,1,1,1,311
870,215,3,1848,3,1,1,1,311
871,189,9,6537,3,5,5,5,355
872,510,8,4385,1,5,4,4,154
873,101,8,3678,4,5,3,3,453
874,170,1,483,3,1,1,1,311
875,456,8,7927,1,5,5,5,155
876,476,4,973,1,2,1,1,121
877,373,4,4506,2,2,4,4,224
878,624,2,449,1,1,1,1,111
879,159,4,2035,3,2,2,2,322
880,261,10,6312,2,5,5,5,255
881,221,6,3425,3,4,3,3,343
882,123,4,4076,4,2,3,3,423
883,170,8,6090,3,5,5,5,355
884,462,2,868,1,1,1,1,111
885,511,1,1113,1,1,1,1,111
886,66,6,4460,4,4,4,4,444
887,691,3,923,1,1,1,1,111
888,178,6,4340,3,4,4,4,344
889,374,6,2610,2,4,2,2,242
890,434,5,5008,1,3,4,4,134
891,43,4,4015,5,2,3,3,523
892,49,10,9324,5,5,5,5,555
893,492,6,4075,1,4,3,3,143
894,239,7,5700,3,4,5,5,345
895,468,1,465,1,1,1,1,111
896,563,3,881,1,1,1,1,111
897,449,5,2890,1,3,2,2,132
898,439,1,266,1,1,1,1,111
899,159,4,2008,3,2,2,2,322
900,130,5,2842,4,3,2,2,432
901,291,4,3212,2,2,3,3,223
902,567,4,1005,1,2,1,1,121
903,240,6,6396,3,4,5,5,345
904,488,2,2424,1,1,2,2,112
905,90,4,1406,4,2,1,1,421
906,378,7,6004,2,4,5,5,245
907,173,5,4793,3,3,4,4,334
908,271,9,8710,2,5,5,5,255
909,350,4,2896,2,2,2,2,222
910,250,6,6144,2,4,5,5,245
912,34,5,4568,5,3,4,4,534
913,208,5,3799,3,3,3,3,333
914,73,4,3739,4,2,3,3,423
915,85,8,7038,4,5,5,5,455
916,635,3,2151,1,1,2,2,112
917,233,6,6081,3,4,5,5,345
918,19,5,4450,5,3,4,4,534
919,102,6,2958,4,4,2,2,442
920,406,7,5961,2,4,5,5,245
921,128,8,6323,4,5,5,5,455
922,64,7,6461,4,4,5,5,445
923,664,5,5988,1,3,5,5,135
924,205,6,6233,3,4,5,5,345
925,700,2,663,1,1,1,1,111
926,931,2,2058,1,1,2,2,112
927,3,7,3577,5,4,3,3,543
928,318,5,6114,2,3,5,5,235
929,66,5,5813,4,3,5,5,435
930,7,5,4774,5,3,4,4,534
931,152,7,4107,3,4,3,3,343
932,103,5,5435,4,3,4,4,434
933,304,6,7737,2,4,5,5,245
934,283,8,6165,2,5,5,5,255
935,198,7,6703,3,4,5,5,345
936,385,4,2100,2,2,2,2,222
937,739,2,3248,1,1,3,3,113
938,150,6,1871,3,4,1,1,341
939,27,4,2244,5,2,2,2,522
940,657,5,3607,1,3,3,3,133
941,27,8,3024,5,5,2,2,552
942,25,9,8669,5,5,5,5,555
943,312,10,10239,2,5,5,5,255
944,462,7,5852,1,4,5,5,145
945,498,5,3729,1,3,3,3,133
946,192,5,2492,3,3,2,2,332
947,45,6,3790,5,4,3,3,543
948,83,7,5820,4,4,5,5,445
949,184,2,247,3,1,1,1,311
950,281,4,3140,2,2,3,3,223
951,62,8,5000,4,5,4,4,454
952,153,2,1481,3,1,1,1,311
953,49,10,9436,5,5,5,5,555
954,137,8,8974,4,5,5,5,455
955,220,5,4362,3,3,4,4,334
956,95,5,5524,4,3,4,4,434
957,126,3,2814,4,1,2,2,412
958,261,4,2470,2,2,2,2,222
959,179,4,3454,3,2,3,3,323
960,68,4,2721,4,2,2,2,422
961,880,4,362,1,2,1,1,121
962,224,5,2375,3,3,2,2,332
963,157,6,4155,3,4,4,4,344
964,143,4,2545,3,2,2,2,322
965,75,6,5254,4,4,4,4,444
966,23,4,3271,5,2,3,3,523
967,148,5,4490,3,3,4,4,334
968,201,6,3395,3,4,3,3,343
969,195,2,231,3,1,1,1,311
970,159,6,8359,3,4,5,5,345
971,498,6,3822,1,4,3,3,143
972,28,7,7089,5,4,5,5,545
973,44,9,6824,5,5,5,5,555
974,81,6,3565,4,4,3,3,443
975,131,4,5209,4,2,4,4,424
976,617,4,4480,1,2,4,4,124
977,744,2,2750,1,1,2,2,112
978,63,3,5188,4,1,4,4,414
979,57,6,6563,5,4,5,5,545
980,179,3,2974,3,1,2,2,312
981,462,4,4729,1,2,4,4,124
982,387,5,5526,2,3,4,4,234
983,164,2,1320,3,1,1,1,311
984,98,3,2947,4,1,2,2,412
985,491,7,4423,1,4,4,4,144
986,104,5,6116,4,3,5,5,435
987,16,6,5639,5,4,5,5,545
988,66,7,5378,4,4,4,4,444
989,54,4,2255,5,2,2,2,522
990,77,9,6673,4,5,5,5,455
991,241,7,4472,3,4,4,4,344
992,274,8,5637,2,5,5,5,255
993,120,6,3508,4,4,3,3,443
994,95,4,2903,4,2,2,2,422
995,682,7,5433,1,4,4,4,144
996,231,5,3680,3,3,3,3,333
997,105,9,7256,4,5,5,5,455
998,145,5,3040,3,3,2,2,332
999,271,6,5502,2,4,4,4,244
1000,18,7,5633,5,4,5,5,545
1001,302,3,453,2,1,1,1,211
1002,252,6,2296,2,4,2,2,242
1003,521,6,5981,1,4,5,5,145
1004,261,4,4465,2,2,4,4,224
1005,3,5,3326,5,3,3,3,533
1006,115,5,4817,4,3,4,4,434
1007,493,3,2941,1,1,2,2,112
1008,9,3,1757,5,1,1,1,511
1009,287,8,3267,2,5,3,3,253
1010,186,6,3129,3,4,3,3,343
1011,30,2,2083,5,1,2,2,512
1012,138,4,2531,4,2,2,2,422
1013,20,9,8211,5,5,5,5,555
1014,655,6,4649,1,4,4,4,144
1015,350,9,4634,2,5,4,4,254
1016,306,5,4563,2,3,4,4,234
1018,258,5,3644,2,3,3,3,233
1019,43,1,149,5,1,1,1,511
1020,321,5,6250,2,3,5,5,235
1021,70,4,2919,4,2,2,2,422
1022,94,5,4994,4,3,4,4,434
1023,140,9,9560,3,5,5,5,355
1024,199,5,7366,3,3,5,5,335
1025,194,3,3314,3,1,3,3,313
1026,108,9,7172,4,5,5,5,455
1027,81,5,6787,4,3,5,5,435
1028,5,5,4502,5,3,4,4,534
1029,397,3,1499,2,1,1,1,211
1030,203,1,1060,3,1,1,1,311
1031,300,3,1484,2,1,1,1,211
1032,375,4,2615,2,2,2,2,222
1033,83,6,3809,4,4,3,3,443
1034,97,3,1830,4,1,1,1,411
1035,32,11,10949,5,5,5,5,555
1036,118,8,6422,4,5,5,5,455
1037,176,5,3692,3,3,3,3,333
1038,972,2,1929,1,1,1,1,111
1039,561,4,3310,1,2,3,3,123
1040,537,1,1116,1,1,1,1,111
1041,35,9,8892,5,5,5,5,555
1042,596,2,985,1,1,1,1,111
1043,236,6,2590,3,4,2,2,342
1044,59,3,2931,5,1,2,2,512
1045,783,2,1035,1,1,1,1,111
1046,248,4,2739,2,2,2,2,222
1047,391,5,6798,2,3,5,5,235
1048,90,8,6300,4,5,5,5,455
1049,216,5,3141,3,3,3,3,333
1050,432,5,6578,1,3,5,5,135
1051,1045,2,288,1,1,1,1,111
1052,46,4,4067,5,2,3,3,523
1053,245,1,1855,3,1,1,1,311
1054,315,2,1806,2,1,1,1,211
1055,288,3,4649,2,1,4,4,214
1056,543,3,3589,1,1,3,3,113
1057,120,3,1840,4,1,1,1,411
1058,187,9,6807,3,5,5,5,355
1059,114,5,2320,4,3,2,2,432
1060,285,4,2759,2,2,2,2,222
1061,89,5,3508,4,3,3,3,433
1062,37,6,3112,5,4,3,3,543
1063,57,8,9034,5,5,5,5,555
1064,392,3,2592,2,1,2,2,212
1065,28,8,4597,5,5,4,4,554
1066,362,4,3942,2,2,3,3,223
1067,121,1,250,4,1,1,1,411
1068,1104,2,1910,1,1,1,1,111
1069,468,6,4841,1,4,4,4,144
1070,201,4,1324,3,2,1,1,321
1071,105,6,3222,4,4,3,3,443
1072,577,2,473,1,1,1,1,111
1073,660,5,2687,1,3,2,2,132
1074,43,5,2685,5,3,2,2,532
1075,16,3,3619,5,1,3,3,513
1076,114,11,6148,4,5,5,5,455
1077,103,6,5898,4,4,5,5,445
1078,771,3,948,1,1,1,1,111
1079,115,6,7254,4,4,5,5,445
1080,140,3,1698,3,1,1,1,311
1081,977,2,958,1,1,1,1,111
1082,44,7,4989,5,4,4,4,544
1083,98,4,6106,4,2,5,5,425
1084,145,7,6340,3,4,5,5,345
1085,215,4,1577,3,2,1,1,321
1086,552,5,4435,1,3,4,4,134
1087,783,5,4335,1,3,4,4,134
1088,367,5,4582,2,3,4,4,234
1089,192,4,3828,3,2,3,3,323
1090,271,3,4384,2,1,4,4,214
1091,37,4,2725,5,2,2,2,522
1092,104,4,1976,4,2,1,1,421
1093,506,5,5718,1,3,5,5,135
1094,341,8,5290,2,5,4,4,254
1095,164,3,3176,3,1,3,3,313
1096,327,3,2243,2,1,2,2,212
1097,219,4,3110,3,2,3,3,323
1098,97,5,2759,4,3,2,2,432
1099,523,7,5303,1,4,4,4,144
1100,70,8,6566,4,5,5,5,455
1101,58,3,2179,5,1,2,2,512
1102,425,3,2180,2,1,2,2,212
1103,154,4,883,3,2,1,1,321
1104,384,8,5176,2,5,4,4,254
1105,397,7,6400,2,4,5,5,245
1106,193,7,6415,3,4,5,5,345
1107,625,1,11,1,1,1,1,111
1108,656,4,1707,1,2,1,1,121
1109,218,5,2920,3,3,2,2,332
1110,140,5,4080,3,3,3,3,333
1111,453,4,3624,1,2,3,3,123
1112,294,2,1467,2,1,1,1,211
1113,284,6,7117,2,4,5,5,245
1114,899,2,968,1,1,1,1,111
1115,19,5,5063,5,3,4,4,534
1116,48,9,1630,5,5,1,1,551
1117,177,3,2184,3,1,2,2,312
1118,22,5,3098,5,3,3,3,533
1119,197,6,4479,3,4,4,4,344
1120,290,3,1387,2,1,1,1,211
1121,638,7,5370,1,4,4,4,144
1122,243,7,6820,3,4,5,5,345
1123,14,8,5400,5,5,4,4,554
1124,392,4,1186,2,2,1,1,221
1125,70,5,4219,4,3,4,4,434
1126,532,3,2962,1,1,2,2,112
1127,220,5,4549,3,3,4,4,334
1128,581,5,4828,1,3,4,4,134
1129,146,4,3549,3,2,3,3,323
1130,816,1,675,1,1,1,1,111
1131,29,5,6899,5,3,5,5,535
1132,212,4,3726,3,2,3,3,323
1133,81,9,9414,4,5,5,5,455
1134,54,5,3769,5,3,3,3,533
1135,79,7,2971,4,4,2,2,442
1136,914,3,2126,1,1,2,2,112
1137,805,1,865,1,1,1,1,111
1138,54,7,3803,5,4,3,3,543
1139,378,8,8420,2,5,5,5,255
1140,276,10,4563,2,5,4,4,254
1141,175,10,3587,3,5,3,3,353
1142,166,6,6493,3,4,5,5,345
1143,873,2,1581,1,1,1,1,111
1144,78,4,505,4,2,1,1,421
1145,236,2,2940,3,1,2,2,312
1146,4,3,3400,5,1,3,3,513
1147,536,2,3396,1,1,3,3,113
1148,268,5,2795,2,3,2,2,232
1149,721,2,1627,1,1,1,1,111
1150,220,3,3161,3,1,3,3,313
1151,508,3,1671,1,1,1,1,111
1152,326,5,3599,2,3,3,3,233
1153,209,5,2352,3,3,2,2,332
1154,22,2,1906,5,1,1,1,511
1155,53,5,2450,5,3,2,2,532
1156,242,4,5126,3,2,4,4,324
1157,214,7,5792,3,4,5,5,345
1158,216,5,3792,3,3,3,3,333
1159,17,4,2338,5,2,2,2,522
1160,55,5,2223,5,3,2,2,532
1161,58,4,2413,5,2,2,2,522
1162,153,4,2264,3,2,2,2,322
1163,34,8,6957,5,5,5,5,555
1164,495,3,1772,1,1,1,1,111
1165,43,4,5908,5,2,5,5,525
1166,261,4,3173,2,2,3,3,223
1167,339,3,2314,2,1,2,2,212
1168,82,7,6707,4,4,5,5,445
1169,54,9,7208,5,5,5,5,555
1170,199,5,1638,3,3,1,1,331
1171,124,6,5029,4,4,4,4,444
1172,135,5,5898,4,3,5,5,435
1173,582,4,2715,1,2,2,2,122
1174,61,3,2066,5,1,2,2,512
1175,117,3,1401,4,1,1,1,411
1176,144,7,3656,3,4,3,3,343
1177,211,7,6827,3,4,5,5,345
1178,11,7,5320,5,4,4,4,544
1180,296,5,3310,2,3,3,3,233
1181,465,2,696,1,1,1,1,111
1182,253,10,10320,2,5,5,5,255
1183,75,9,4966,4,5,4,4,454
1184,154,3,3092,3,1,3,3,313
1185,39,7,4062,5,4,3,3,543
1186,403,6,4170,2,4,4,4,244
1187,561,5,4617,1,3,4,4,134
1188,185,9,5197,3,5,4,4,354
1189,372,4,5255,2,2,4,4,224
1190,1029,1,921,1,1,1,1,111
1191,260,5,3360,2,3,3,3,233
1192,27,6,4997,5,4,4,4,544
1193,608,10,6767,1,5,5,5,155
1194,211,3,1117,3,1,1,1,311
1195,304,8,6345,2,5,5,5,255
1196,199,3,2138,3,1,2,2,312
1197,540,6,5204,1,4,4,4,144
1198,268,8,5366,2,5,4,4,254
1199,138,6,4264,4,4,4,4,444
1200,75,6,5935,4,4,5,5,445
1201,551,4,1708,1,2,1,1,121
1202,186,7,4526,3,4,4,4,344
1203,115,6,5974,4,4,5,5,445
1204,353,6,2897,2,4,2,2,242
1205,50,4,1820,5,2,1,1,521
1206,191,5,2335,3,3,2,2,332
1207,277,6,3934,2,4,3,3,243
1208,297,7,4680,2,4,4,4,244
1209,254,10,4369,2,5,4,4,254
1210,314,4,2602,2,2,2,2,222
1211,129,7,7276,4,4,5,5,445
1212,319,8,6058,2,5,5,5,255
1213,609,6,6277,1,4,5,5,145
1214,644,3,2065,1,1,2,2,112
1215,807,4,1837,1,2,1,1,121
1216,86,3,2376,4,1,2,2,412
1217,65,7,3828,4,4,3,3,443
1218,201,10,9620,3,5,5,5,355
1219,50,8,7422,5,5,5,5,555
1220,16,9,6010,5,5,5,5,555
1221,13,3,508,5,1,1,1,511
1222,174,5,3524,3,3,3,3,333
1223,286,9,7530,2,5,5,5,255
1224,187,4,1823,3,2,1,1,321
1225,1,6,4842,5,4,4,4,544
1226,260,11,11337,2,5,5,5,255
1227,702,2,654,1,1,1,1,111
1228,710,3,2263,1,1,2,2,112
1229,217,6,5777,3,4,5,5,345
1230,250,5,1930,2,3,1,1,231
1231,223,5,3157,3,3,3,3,333
1232,101,5,3378,4,3,3,3,433
1233,323,4,3930,2,2,3,3,223
1234,378,7,5594,2,4,5,5,245
1235,738,3,3855,1,1,3,3,113
1236,212,5,5483,3,3,4,4,334
1237,129,7,6461,4,4,5,5,445
1238,71,5,3802,4,3,3,3,433
1239,5,7,3009,5,4,2,2,542
1240,501,3,1922,1,1,1,1,111
1241,405,4,2884,2,2,2,2,222
1242,54,2,1264,5,1,1,1,511
1243,532,5,2400,1,3,2,2,132
1244,785,4,4271,1,2,4,4,124
1245,26,5,3933,5,3,3,3,533
1246,54,5,3016,5,3,2,2,532
1247,164,5,3627,3,3,3,3,333
1248,249,5,4908,2,3,4,4,234
1249,196,5,4272,3,3,4,4,334
1250,20,5,2761,5,3,2,2,532
1251,54,8,6425,5,5,5,5,555
1252,469,6,5129,1,4,4,4,144
1253,321,5,4899,2,3,4,4,234
1254,30,2,2541,5,1,2,2,512
1255,112,6,4207,4,4,4,4,444
1256,263,3,2992,2,1,2,2,212
1257,548,3,2610,1,1,2,2,112
1258,532,3,2100,1,1,2,2,112
1259,220,5,1071,3,3,1,1,331
1260,792,2,1048,1,1,1,1,111
1261,749,4,3522,1,2,3,3,123
1262,82,7,2348,4,4,2,2,442
1263,493,5,5947,1,3,5,5,135
1264,314,5,2443,2,3,2,2,232
1265,35,7,4610,5,4,4,4,544
1266,124,9,5458,4,5,4,4,454
1267,252,3,1994,2,1,2,2,212
1268,14,8,7254,5,5,5,5,555
1269,24,5,2840,5,3,2,2,532
1270,478,4,1629,1,2,1,1,121
1271,713,3,1562,1,1,1,1,111
1272,40,13,13025,5,5,5,5,555
1273,85,4,3108,4,2,3,3,423
1274,334,4,3266,2,2,3,3,223
1275,236,9,7984,3,5,5,5,355
1276,217,6,3420,3,4,3,3,343
1277,21,5,4857,5,3,4,4,534
1278,26,4,3166,5,2,3,3,523
1279,478,2,1425,1,1,1,1,111
1280,109,2,1310,4,1,1,1,411
1281,28,7,7885,5,4,5,5,545
1282,667,3,1275,1,1,1,1,111
1283,157,11,8793,3,5,5,5,355
1284,124,4,1656,4,2,1,1,421
1285,59,1,410,5,1,1,1,511
1286,198,5,4704,3,3,4,4,334
1287,19,7,2366,5,4,2,2,542
1288,95,3,3654,4,1,3,3,413
1289,24,5,5412,5,3,4,4,534
1290,128,6,4064,4,4,3,3,443
1291,445,5,4206,1,3,4,4,134
1292,601,6,4153,1,4,4,4,144
1293,9,5,3322,5,3,3,3,533
1294,237,4,2823,3,2,2,2,322
1295,236,6,2161,3,4,2,2,342
1296,100,4,4143,4,2,3,3,423
1297,129,2,822,4,1,1,1,411
1298,275,7,4919,2,4,4,4,244
1299,177,3,2647,3,1,2,2,312
1300,379,6,2318,2,4,2,2,242
1301,103,10,7498,4,5,5,5,455
1302,410,6,3545,2,4,3,3,243
1303,77,6,4170,4,4,4,4,444
1304,92,2,2572,4,1,2,2,412
1305,641,3,577,1,1,1,1,111
1306,1053,2,2122,1,1,2,2,112
1307,339,6,3416,2,4,3,3,243
1308,207,2,557,3,1,1,1,311
1309,74,7,3191,4,4,3,3,443
1310,301,5,5972,2,3,5,5,235
1311,344,6,6482,2,4,5,5,245
1312,624,6,2080,1,4,2,2,142
1313,85,5,4751,4,3,4,4,434
1314,450,5,2246,1,3,2,2,132
1315,108,5,4021,4,3,3,3,433
1316,221,4,1008,3,2,1,1,321
1317,63,4,2742,4,2,2,2,422
1318,1201,1,1944,1,1,1,1,111
1319,151,8,6846,3,5,5,5,355
1320,1187,2,610,1,1,1,1,111
1321,259,6,4893,2,4,4,4,244
1322,1131,1,1910,1,1,1,1,111
1323,318,4,566,2,2,1,1,221
1324,67,4,2292,4,2,2,2,422
1325,16,4,3624,5,2,3,3,523
1326,241,6,6010,3,4,5,5,345
1327,67,3,2684,4,1,2,2,412
1328,193,2,502,3,1,1,1,311
1329,257,3,2607,2,1,2,2,212
1330,204,5,2826,3,3,2,2,332
1331,141,6,3548,3,4,3,3,343
1332,60,4,2360,5,2,2,2,522
1333,88,5,6432,4,3,5,5,435
1334,159,7,6484,3,4,5,5,345
1335,540,4,2075,1,2,2,2,122
1336,126,5,1059,4,3,1,1,431
1337,138,9,6748,4,5,5,5,455
1338,223,3,2452,3,1,2,2,312
1339,361,5,6757,2,3,5,5,235
1340,611,5,3154,1,3,3,3,133
1341,133,5,1302,4,3,1,1,431
1342,133,7,6002,4,4,5,5,445
1343,249,7,4550,2,4,4,4,244
1344,24,1,268,5,1,1,1,511
1345,335,4,3438,2,2,3,3,223
1346,449,5,3765,1,3,3,3,133
1347,55,5,3873,5,3,3,3,533
1348,428,3,782,2,1,1,1,211
1349,172,8,4386,3,5,4,4,354
1350,309,4,1762,2,2,1,1,221
1351,405,3,1471,2,1,1,1,211
1352,98,4,2069,4,2,2,2,422
1353,99,5,3051,4,3,2,2,432
1354,597,5,4490,1,3,4,4,134
1355,20,8,6953,5,5,5,5,555
1356,384,3,4132,2,1,3,3,213
1357,507,4,4388,1,2,4,4,124
1358,127,8,4085,4,5,3,3,453
1359,253,5,4997,2,3,4,4,234
1360,6,4,3518,5,2,3,3,523
1361,184,7,5216,3,4,4,4,344
1362,85,10,8926,4,5,5,5,455
1363,95,5,3132,4,3,3,3,433
1364,14,8,8363,5,5,5,5,555
1365,595,3,834,1,1,1,1,111
1366,27,3,2411,5,1,2,2,512
1367,1010,1,1676,1,1,1,1,111
1368,40,3,2306,5,1,2,2,512
1369,418,3,1770,2,1,1,1,211
1370,584,7,4058,1,4,3,3,143
1371,790,3,3220,1,1,3,3,113
1372,51,10,7757,5,5,5,5,555
1373,365,5,4100,2,3,3,3,233
1374,686,2,1458,1,1,1,1,111
1375,105,4,3797,4,2,3,3,423
1376,595,4,4997,1,2,4,4,124
1377,374,3,850,2,1,1,1,211
1378,184,10,7203,3,5,5,5,355
1379,19,9,4627,5,5,4,4,554
1380,181,4,4438,3,2,4,4,324
1381,64,6,6470,4,4,5,5,445
1382,324,4,2662,2,2,2,2,222
1383,685,3,2979,1,1,2,2,112
1384,305,5,4449,2,3,4,4,234
1385,121,9,6969,4,5,5,5,455
1386,5,4,1832,5,2,1,1,521
1387,1078,1,762,1,1,1,1,111
1388,453,1,228,1,1,1,1,111
1389,181,7,5618,3,4,5,5,345
1390,89,11,8276,4,5,5,5,455
1391,139,9,3281,3,5,3,3,353
1392,426,5,1840,2,3,1,1,231
1393,552,4,5213,1,2,4,4,124
1394,114,6,5116,4,4,4,4,444
1395,426,8,5919,2,5,5,5,255
1396,153,4,2302,3,2,2,2,322
1397,12,7,3437,5,4,3,3,543
1398,990,3,609,1,1,1,1,111
1399,123,12,7017,4,5,5,5,455
1400,2,8,9593,5,5,5,5,555
1401,569,3,1875,1,1,1,1,111
1402,419,3,2089,2,1,2,2,212
1403,408,5,4542,2,3,4,4,234
1404,172,1,1065,3,1,1,1,311
1405,114,5,3448,4,3,3,3,433
1406,144,6,3655,3,4,3,3,343
1407,65,7,4547,4,4,4,4,444
1408,14,3,4004,5,1,3,3,513
1409,10,6,6795,5,4,5,5,545
1410,797,3,1678,1,1,1,1,111
1411,157,6,3652,3,4,3,3,343
1412,3,8,5882,5,5,5,5,555
1413,222,5,4014,3,3,3,3,333
1414,939,1,567,1,1,1,1,111
1415,133,3,1257,4,1,1,1,411
1416,12,11,10807,5,5,5,5,555
1417,272,4,3255,2,2,3,3,223
1418,460,2,1094,1,1,1,1,111
1419,156,3,3107,3,1,3,3,313
1420,977,3,1867,1,1,1,1,111
1421,6,8,4336,5,5,4,4,554
1422,302,9,9138,2,5,5,5,255
1423,63,6,2559,4,4,2,2,442
1424,321,6,4387,2,4,4,4,244
1425,821,4,3054,1,2,2,2,122
1426,188,6,5192,3,4,4,4,344
1427,90,9,8833,4,5,5,5,455
1428,225,5,3457,3,3,3,3,333
1429,79,7,5229,4,4,4,4,444
1430,296,10,5774,2,5,5,5,255
1431,162,2,3112,3,1,3,3,313
1432,923,1,714,1,1,1,1,111
1433,504,2,1694,1,1,1,1,111
1434,47,6,4603,5,4,4,4,544
1435,506,1,260,1,1,1,1,111
1436,77,5,4209,4,3,4,4,434
1437,195,5,5016,3,3,4,4,334
1438,99,7,6823,4,4,5,5,445
1439,717,2,534,1,1,1,1,111
1440,163,5,2798,3,3,2,2,332
1441,461,5,3244,1,3,3,3,133
1442,692,6,3303,1,4,3,3,143
1443,11,7,8334,5,4,5,5,545
1444,256,8,7895,2,5,5,5,255
1445,242,3,2665,3,1,2,2,312
1446,252,5,2436,2,3,2,2,232
1447,156,3,1390,3,1,1,1,311
1448,91,3,2921,4,1,2,2,412
1449,718,2,591,1,1,1,1,111
1450,175,9,7676,3,5,5,5,355
1451,338,4,2253,2,2,2,2,222
1452,287,1,117,2,1,1,1,211
1453,147,8,6976,3,5,5,5,355
1454,303,4,3199,2,2,3,3,223
1455,297,2,2816,2,1,2,2,212
